Date,Open,High,Low,Close,Adj Close,Volume
2011-10-17,48.893002,50.313000,48.689999,49.860001,49.860001,0
2011-10-24,49.823002,50.002998,48.627998,49.790001,49.790001,0
2011-10-31,48.759998,49.537998,48.603001,49.048000,49.048000,0
2011-11-07,49.022999,50.340000,48.900002,49.959999,49.959999,0
2011-11-14,50.110001,51.397999,49.919998,50.948002,50.948002,0
2011-11-21,51.228001,52.720001,51.228001,52.063000,52.063000,0
2011-11-28,52.259998,52.423000,51.049999,51.299999,51.299999,0
2011-12-05,51.103001,52.330002,51.103001,51.700001,51.700001,0
2011-12-12,52.040001,54.303001,52.040001,53.209999,53.209999,0
2011-12-19,52.700001,53.209999,52.393002,52.509998,52.509998,0
2011-12-26,52.783001,53.487999,52.680000,53.000000,53.000000,0
2012-01-02,53.099998,53.330002,52.599998,52.673000,52.673000,0
2012-01-09,52.810001,52.845001,51.298000,51.432999,51.432999,0
2012-01-16,51.432999,51.785000,50.080002,50.223000,50.223000,0
2012-01-23,50.305000,50.395000,49.294998,49.388000,49.388000,0
2012-01-30,49.388000,49.805000,48.549999,48.653000,48.653000,0
2012-02-06,48.653000,49.750000,48.610001,49.353001,49.353001,0
2012-02-13,49.353001,49.525002,49.049999,49.318001,49.318001,0
2012-02-20,49.103001,49.323002,48.924999,49.007999,49.007999,0
2012-02-27,49.007999,49.598000,48.845001,49.518002,49.518002,0
2012-03-05,49.709999,50.750000,49.400002,50.073002,50.073002,0
2012-03-12,49.830002,50.463001,49.650002,50.132999,50.132999,0
2012-03-19,50.160000,51.298000,50.000000,51.167999,51.167999,0
2012-03-26,51.167999,51.480000,50.400002,50.868000,50.868000,0
2012-04-02,50.813000,51.233002,50.509998,51.033001,51.033001,0
2012-04-09,51.105000,51.632999,51.000000,51.542999,51.542999,0
2012-04-16,51.290001,52.193001,51.250000,52.068001,52.068001,0
2012-04-23,52.080002,52.860001,52.000000,52.537998,52.537998,0
2012-04-30,52.432499,53.904999,52.419998,53.467999,53.467999,0
2012-05-07,53.730000,53.912998,52.669998,53.627998,53.627998,0
2012-05-14,53.667999,54.893002,53.542999,54.417999,54.417999,0
2012-05-21,54.417999,56.377998,54.417999,55.368000,55.368000,0
2012-05-28,55.368000,56.487999,55.029999,55.537998,55.537998,0
2012-06-04,55.540001,55.895000,54.349998,55.417999,55.417999,0
2012-06-11,55.417999,56.070000,55.080002,55.388000,55.388000,0
2012-06-18,55.330002,57.330002,55.325001,57.118000,57.118000,0
2012-06-25,57.145000,57.237999,55.450001,55.502998,55.502998,0
2012-07-02,55.570000,55.900002,54.169998,55.403000,55.403000,0
2012-07-09,55.403000,56.063000,54.869999,55.138000,55.138000,0
2012-07-16,55.150002,55.537998,54.775002,55.318001,55.318001,0
2012-07-23,55.320000,56.428001,55.233002,55.248001,55.248001,0
2012-07-30,55.248001,56.193001,55.200001,55.748001,55.748001,0
2012-08-06,55.740002,55.740002,54.900002,55.278000,55.278000,0
2012-08-13,55.270000,56.018002,55.160000,55.728001,55.728001,0
2012-08-20,55.522999,55.730000,55.119999,55.498001,55.498001,0
2012-08-27,55.500000,55.880001,55.490002,55.518002,55.518002,0
2012-09-03,55.520000,56.020000,55.268002,55.358002,55.358002,0
2012-09-10,55.358002,55.540001,53.900002,54.298000,54.298000,0
2012-09-17,54.299999,54.403000,53.340000,53.358002,53.358002,0
2012-09-24,53.450001,53.618000,52.498001,52.848000,52.848000,0
2012-10-01,52.848000,53.000000,51.403000,51.908001,51.908001,0
2012-10-08,51.849998,53.173000,51.849998,52.803001,52.803001,0
2012-10-15,52.803001,53.990002,52.650002,53.838001,53.838001,0
2012-10-22,53.889999,53.889999,53.348000,53.548000,53.548000,0
2012-10-29,53.825001,54.200001,53.599998,53.807999,53.807999,0
2012-11-05,53.805000,54.791000,53.805000,54.588001,54.588001,0
2012-11-12,54.588001,55.182999,54.588001,55.158001,55.158001,0
2012-11-19,55.160000,55.599998,54.799999,55.443001,55.443001,0
2012-11-26,55.509998,55.869999,54.222000,54.257999,54.257999,0
2012-12-03,54.259998,54.950001,54.022999,54.338001,54.338001,0
2012-12-10,54.338001,54.667999,54.099998,54.438000,54.438000,0
2012-12-17,54.400002,55.268002,54.400002,54.848000,54.848000,0
2012-12-24,55.075001,55.205002,54.682999,54.752998,54.752998,0
2012-12-31,54.658001,55.178001,54.099998,54.880001,54.880001,0
2013-01-07,55.064999,55.368000,54.352001,54.868000,54.868000,0
2013-01-14,54.730000,54.882999,53.708000,53.737999,53.737999,0
2013-01-21,53.737999,53.950001,53.377998,53.792999,53.792999,0
2013-01-28,53.820000,54.042999,53.029999,53.162998,53.162998,0
2013-02-04,53.162998,53.658001,52.882999,53.588001,53.588001,0
2013-02-11,53.553001,54.333000,53.459999,54.318001,54.318001,0
2013-02-18,54.318001,54.612999,54.018002,54.272999,54.272999,0
2013-02-25,54.174999,54.932999,53.605999,54.897999,54.897999,0
2013-03-04,54.889999,55.130001,54.268002,54.342999,54.342999,0
2013-03-11,54.279999,54.509998,53.959999,54.022999,54.022999,0
2013-03-18,54.000000,54.537998,53.897999,54.342999,54.342999,0
2013-03-25,54.320000,54.463001,54.070000,54.278000,54.278000,0
2013-04-01,54.279999,54.923000,54.200001,54.803001,54.803001,0
2013-04-08,54.790001,54.820000,54.250000,54.513000,54.513000,0
2013-04-15,54.520000,54.790001,53.783001,53.932999,53.932999,0
2013-04-22,53.970001,54.438000,53.950001,54.373001,54.373001,0
2013-04-29,54.340000,54.380001,53.599998,53.779999,53.779999,0
2013-05-06,53.930000,54.803001,53.759998,54.803001,54.803001,0
2013-05-13,54.803001,55.014999,54.537998,54.888000,54.888000,0
2013-05-20,54.880001,55.990002,54.849998,55.813000,55.813000,0
2013-05-27,55.630001,56.748001,55.518002,56.573002,56.573002,0
2013-06-03,56.500000,57.108002,56.307999,57.057999,57.057999,0
2013-06-10,56.748001,58.978001,56.688000,57.498001,57.498001,0
2013-06-17,57.498001,59.958000,57.498001,59.268002,59.268002,0
2013-06-24,59.268002,60.748001,59.209999,59.526001,59.526001,0
2013-07-01,59.526001,61.384998,58.959000,60.223000,60.223000,0
2013-07-08,60.223000,61.200001,59.388000,59.883999,59.883999,0
2013-07-15,59.610001,60.280499,58.560001,59.333000,59.333000,0
2013-07-22,59.333000,59.849998,58.650002,59.060001,59.060001,0
2013-07-29,59.060001,61.220001,59.040001,61.098000,61.098000,0
2013-08-05,60.950001,61.808998,60.299999,60.723999,60.723999,0
2013-08-12,60.349998,62.490002,60.349998,62.490002,62.490002,0
2013-08-19,62.490002,65.553001,62.230000,64.070000,64.070000,0
2013-08-26,64.070000,69.209999,63.680000,66.589996,66.589996,0
2013-09-02,66.589996,68.610001,64.239998,65.237999,65.237999,0
2013-09-09,65.237999,65.237999,62.919998,63.290001,63.290001,0
2013-09-16,63.290001,63.623001,61.599998,62.720001,62.720001,0
2013-09-23,62.720001,63.189999,61.639999,62.910000,62.910000,0
2013-09-30,62.910000,63.450001,59.889999,61.380001,61.380001,0
2013-10-07,61.380001,62.299999,60.000000,60.990002,60.990002,0
2013-10-14,60.990002,61.919998,60.000000,61.240002,61.240002,0
2013-10-21,61.240002,61.810001,60.619999,61.439999,61.439999,0
2013-10-28,61.439999,62.380001,61.029999,62.200001,62.200001,0
2013-11-04,62.200001,63.689999,61.430000,63.340000,63.340000,0
2013-11-11,63.340000,63.959999,62.709999,62.709999,62.709999,0
2013-11-18,62.709999,63.119999,61.470001,62.240002,62.240002,0
2013-11-25,62.240002,62.869999,61.860001,62.459999,62.459999,0
2013-12-02,62.459999,62.549999,61.049999,61.150002,61.150002,0
2013-12-09,61.150002,62.310001,60.730000,62.188000,62.188000,0
2013-12-16,62.188000,62.650002,61.599998,62.020000,62.020000,0
2013-12-23,61.993000,62.145000,61.570000,61.669998,61.669998,0
2013-12-30,61.669998,62.570000,61.590000,62.230000,62.230000,0
2014-01-06,62.230000,62.450001,61.320000,61.439999,61.439999,0
2014-01-13,61.439999,61.900002,61.139999,61.549999,61.549999,0
2014-01-20,61.549999,62.759998,61.349998,62.730000,62.730000,0
2014-01-27,62.730000,63.380001,62.070000,62.500000,62.500000,0
2014-02-03,62.500000,62.869999,61.790001,62.090000,62.090000,0
2014-02-10,62.090000,62.492500,61.650002,61.830002,61.830002,0
2014-02-17,61.830002,62.439999,61.700001,62.009998,62.009998,0
2014-02-24,62.009998,62.209999,61.630001,61.820000,61.820000,0
2014-03-03,61.820000,62.169998,60.770000,61.230000,61.230000,0
2014-03-10,61.230000,61.580002,60.529999,60.980000,60.980000,0
2014-03-17,60.980000,61.360001,60.740002,61.020000,61.020000,0
2014-03-24,61.020000,61.020000,59.639999,59.840000,59.840000,0
2014-03-31,59.882999,60.419998,59.592999,59.669998,59.669998,0
2014-04-07,59.669998,60.380001,59.669998,60.340000,60.340000,0
2014-04-14,60.173000,60.580002,60.090000,60.150002,60.150002,0
2014-04-21,60.287998,61.200001,60.150002,60.630001,60.630001,0
2014-04-28,60.638000,60.730000,59.900002,60.020000,60.020000,0
2014-05-05,60.178001,60.234001,59.779999,59.849998,59.849998,0
2014-05-12,59.958000,60.103001,58.520000,58.560001,58.560001,0
2014-05-19,58.577999,58.853001,58.169998,58.419998,58.419998,0
2014-05-26,58.518002,59.203999,58.360001,58.900002,58.900002,0
2014-06-02,59.188000,59.442501,58.770000,59.167999,59.167999,0
2014-06-09,59.167999,59.830002,58.830002,59.702999,59.702999,0
2014-06-16,59.702999,60.529999,59.439999,60.167999,60.167999,0
2014-06-23,60.080002,60.410000,59.700001,60.080002,60.080002,0
2014-06-30,60.037998,60.252998,59.240002,59.717999,59.717999,0
2014-07-07,59.717999,60.298000,59.577999,60.088001,60.088001,0
2014-07-14,60.088001,60.619999,59.910000,60.278000,60.278000,0
2014-07-21,60.278000,60.342999,59.740002,60.053001,60.053001,0
2014-07-28,60.049999,61.430000,59.910000,61.208000,61.208000,0
2014-08-04,61.208000,61.720001,60.669998,61.138000,61.138000,0
2014-08-11,61.138000,61.330002,60.639999,60.772999,60.772999,0
2014-08-18,60.959999,60.959999,60.270000,60.463001,60.463001,0
2014-08-25,60.463001,60.689999,60.279999,60.513000,60.513000,0
2014-09-01,60.513000,60.700001,60.110001,60.369999,60.369999,0
2014-09-08,60.200001,61.049999,60.070000,60.647999,60.647999,0
2014-09-15,60.647999,61.200001,60.599998,60.853001,60.853001,0
2014-09-22,60.820000,61.599998,60.590000,61.138000,61.138000,0
2014-09-29,61.380001,62.009998,61.138000,61.537998,61.537998,0
2014-10-06,61.537998,61.709999,60.779999,61.278000,61.278000,0
2014-10-13,61.278000,61.950001,60.740002,61.358002,61.358002,0
2014-10-20,61.358002,61.358002,61.000000,61.162998,61.162998,0
2014-10-27,61.162998,61.608002,61.049999,61.432999,61.432999,0
2014-11-03,61.397999,61.740002,61.169998,61.493000,61.493000,0
2014-11-10,61.400002,61.853001,61.310001,61.708000,61.708000,0
2014-11-17,61.708000,62.240002,61.410000,61.759998,61.759998,0
2014-11-24,61.680000,62.230000,61.520000,61.853001,61.853001,0
2014-12-01,62.202999,62.230000,54.700001,61.910999,61.910999,0
2014-12-08,61.910999,62.590000,61.763000,62.518002,62.518002,0
2014-12-15,62.518002,63.950001,62.270000,62.983002,62.983002,0
2014-12-22,63.237999,63.650002,62.939999,63.590000,63.590000,0
2014-12-29,63.513000,63.778000,62.880001,63.028000,63.028000,0
2015-01-05,63.278000,63.618000,61.599998,62.667999,62.667999,0
2015-01-12,62.348000,62.348000,61.410000,62.057999,62.057999,0
2015-01-19,61.862999,61.888000,61.230000,61.598000,61.598000,0
2015-01-26,61.310001,62.080002,61.070000,62.013000,62.013000,0
2015-02-02,62.013000,62.040001,61.540001,61.733002,61.733002,0
2015-02-09,61.963001,62.529999,61.928001,62.069000,62.069000,0
2015-02-16,62.069000,62.369999,61.980000,62.165001,62.165001,0
2015-02-23,62.101002,62.353001,61.270000,61.754002,61.754002,0
2015-03-02,61.651001,62.790001,61.630001,62.443001,62.443001,0
2015-03-09,62.452999,63.080002,62.299999,63.076000,63.076000,0
2015-03-16,63.076000,63.076000,61.860001,62.483002,62.483002,0
2015-03-23,62.403000,62.860001,62.060001,62.828999,62.828999,0
2015-03-30,62.560001,62.680000,61.560001,62.060001,62.060001,0
2015-04-06,62.060001,62.417999,61.790001,62.313999,62.313999,0
2015-04-13,62.269001,62.563000,61.509998,62.542999,62.542999,0
2015-04-20,62.549999,63.654999,62.380001,63.654999,63.654999,0
2015-04-27,63.680000,63.779999,62.560001,63.522999,63.522999,0
2015-05-04,63.720001,64.309998,62.830002,64.082001,64.082001,0
2015-05-11,63.689999,64.419998,63.320000,63.408001,63.408001,0
2015-05-18,63.432999,63.873001,63.349998,63.625999,63.625999,0
2015-05-25,63.483002,64.153000,63.470001,63.825001,63.825001,0
2015-06-01,63.736000,64.239998,63.500000,64.000999,64.000999,0
2015-06-08,63.762001,64.180000,63.743000,63.999001,63.999001,0
2015-06-15,64.092003,64.315002,63.417000,63.645000,63.645000,0
2015-06-22,63.492001,63.702999,63.360001,63.511002,63.511002,0
2015-06-29,63.444000,63.950001,63.279999,63.369999,63.369999,0
2015-07-06,63.430000,63.643002,63.209999,63.363998,63.363998,0
2015-07-13,63.352001,63.592999,63.258999,63.484001,63.484001,0
2015-07-20,63.470001,64.163002,63.419998,63.848000,63.848000,0
2015-07-27,64.099998,64.263000,63.740002,64.117996,64.117996,0
2015-08-03,63.980000,64.169998,63.470001,63.733002,63.733002,0
2015-08-10,63.740002,65.379997,63.610001,65.268997,65.268997,0
2015-08-17,65.122002,66.239998,64.279999,65.460999,65.460999,0
2015-08-24,66.026001,67.059998,65.769997,66.055000,66.055000,0
2015-08-31,66.142998,66.721001,65.949997,66.160004,66.160004,0
2015-09-07,66.678001,66.905998,66.220001,66.319000,66.319000,0
2015-09-14,66.234001,66.513000,65.410004,66.122002,66.122002,0
2015-09-21,65.889999,66.370003,65.309998,66.221001,66.221001,0
2015-09-28,66.163002,66.430000,65.129997,65.617996,65.617996,0
2015-10-05,65.357002,65.428001,64.580002,64.772003,64.772003,0
2015-10-12,64.559998,65.190002,64.550003,64.783997,64.783997,0
2015-10-19,64.599998,65.239998,64.599998,65.050003,65.050003,0
2015-10-26,64.949997,65.445000,64.699997,65.444000,65.444000,0
2015-11-02,65.415001,66.139999,65.260002,65.860001,65.860001,0
2015-11-09,66.510002,66.550003,65.809998,66.047997,66.047997,0
2015-11-16,66.051003,66.309998,65.730003,66.084999,66.084999,0
2015-11-23,66.099998,66.889999,66.050003,66.557999,66.557999,0
2015-11-30,66.660004,66.980003,66.290001,66.803001,66.803001,0
2015-12-07,66.650002,67.106003,65.959999,66.786003,66.786003,0
2015-12-14,67.140999,67.172997,66.199997,66.459000,66.459000,0
2015-12-21,66.248001,66.360001,65.660004,65.940002,65.940002,0
2015-12-28,65.959999,66.464996,65.940002,66.193001,66.193001,0
2016-01-04,66.193001,66.959999,66.029999,66.920998,66.920998,0
2016-01-11,66.839996,67.760002,66.430000,67.304001,67.304001,0
2016-01-18,67.766998,68.142998,67.360001,67.541000,67.541000,0
2016-01-25,67.541000,68.235001,67.400002,68.093002,68.093002,0
2016-02-01,67.870003,68.279999,67.309998,67.802002,67.802002,0
2016-02-08,67.802002,68.550003,67.589996,68.473999,68.473999,0
2016-02-15,68.111000,68.830002,67.940002,68.538002,68.538002,0
2016-02-22,68.480003,68.901001,68.269997,68.796997,68.796997,0
2016-02-29,68.730003,68.790001,66.919998,67.142998,67.142998,0
2016-03-07,66.930000,67.529999,66.779999,67.308998,67.308998,0
2016-03-14,66.913002,67.434998,66.099998,66.375999,66.375999,0
2016-03-21,66.375999,66.930000,66.230003,66.906998,66.906998,0
2016-03-28,66.906998,66.906998,65.940002,66.358002,66.358002,0
2016-04-04,66.358002,66.779999,65.610001,66.543999,66.543999,0
2016-04-11,66.543999,66.739998,66.260002,66.637001,66.637001,0
2016-04-18,66.653000,66.690002,65.910004,66.512001,66.512001,0
2016-04-25,66.653000,66.849998,65.879997,66.417999,66.417999,0
2016-05-02,66.417999,66.708000,66.010002,66.601997,66.601997,0
2016-05-09,66.594002,66.989998,66.370003,66.750999,66.750999,0
2016-05-16,66.847000,67.610001,66.480003,67.422997,67.422997,0
2016-05-23,67.422997,67.779999,66.830002,67.024002,67.024002,0
2016-05-30,67.024002,67.504997,66.790001,67.292000,67.292000,0
2016-06-06,66.991997,67.040001,66.370003,66.740997,66.740997,0
2016-06-13,66.945000,67.443001,66.889999,67.066002,67.066002,0
2016-06-20,67.599998,68.203003,67.050003,67.241997,67.241997,0
2016-06-27,67.730003,68.139999,67.059998,67.181999,67.181999,0
2016-07-04,67.169998,67.589996,66.800003,67.132004,67.132004,0
2016-07-11,67.132004,67.209999,66.639999,67.133003,67.133003,0
2016-07-18,67.133003,67.260002,66.959999,67.153999,67.153999,0
2016-07-25,67.146004,67.470001,66.599998,66.648003,66.648003,0
2016-08-01,66.648003,67.002998,66.529999,66.841003,66.841003,0
2016-08-08,66.834999,66.968002,66.605003,66.899597,66.899597,0
2016-08-15,66.899498,67.192902,66.680000,67.127502,67.127502,0
2016-08-22,67.128601,67.239998,66.800003,67.128998,67.128998,0
2016-08-29,67.126503,67.193001,66.519997,66.572800,66.572800,0
2016-09-05,66.572800,66.898804,66.070000,66.778000,66.778000,0
2016-09-12,66.897003,67.121201,66.680000,67.065300,67.065300,0
2016-09-19,67.065498,67.150002,66.519997,66.696503,66.696503,0
2016-09-26,66.697502,66.943001,66.332497,66.546501,66.546501,0
2016-10-03,66.545502,66.870003,66.349998,66.591202,66.591202,0
2016-10-10,66.591499,66.980003,66.469803,66.705299,66.705299,0
2016-10-17,66.709999,66.992500,66.599998,66.911201,66.911201,0
2016-10-24,66.917999,66.945000,66.748001,66.781403,66.781403,0
2016-10-31,66.781403,66.900002,66.628304,66.785301,66.785301,0
2016-11-07,66.785301,67.644997,66.205002,67.546799,67.546799,0
2016-11-14,67.547203,68.250000,67.389999,68.169998,68.169998,0
2016-11-21,68.168503,68.894997,67.949997,68.508499,68.508499,0
2016-11-28,68.508499,68.800003,68.010002,68.011497,68.011497,0
2016-12-05,68.011497,68.258003,67.307999,67.460503,67.460503,0
2016-12-12,67.461800,67.900002,67.379898,67.834999,67.834999,0
2016-12-19,67.834999,68.098701,67.699997,67.830803,67.830803,0
2016-12-26,67.830803,68.249100,67.699997,67.944801,67.944801,0
2017-01-02,67.944801,68.430000,67.714996,68.142601,68.142601,0
2017-01-09,68.132599,68.492996,67.949997,68.157799,68.157799,0
2017-01-16,68.157799,68.290001,67.879997,68.077202,68.077202,0
2017-01-23,68.072197,68.224998,67.959999,68.110001,68.110001,0
2017-01-30,68.109901,68.109901,67.029999,67.157303,67.157303,0
2017-02-06,67.168198,67.449997,66.650002,66.843697,66.843697,0
2017-02-13,66.840698,67.165001,66.760002,67.065201,67.065201,0
2017-02-20,67.065498,67.095001,66.519997,66.635002,66.635002,0
2017-02-27,66.635002,66.889999,66.589996,66.773003,66.773003,0
2017-03-06,66.709999,66.852997,66.485001,66.485001,66.485001,0
2017-03-13,66.485001,66.580002,65.209999,65.468102,65.468102,0
2017-03-20,65.468102,65.584999,65.180000,65.393097,65.393097,0
2017-03-27,65.417999,65.417999,64.739998,64.796700,64.796700,0
2017-04-03,64.852997,65.192497,64.150002,64.260002,64.260002,0
2017-04-10,64.260300,64.739998,64.254997,64.453697,64.453697,0
2017-04-17,64.435501,64.720001,64.239998,64.639999,64.639999,0
2017-04-24,64.640297,64.642998,63.928001,64.258301,64.258301,0
2017-05-01,64.280502,64.389999,64.059998,64.169998,64.169998,0
2017-05-08,64.307999,64.690002,64.120003,64.165497,64.165497,0
2017-05-15,64.236000,65.139999,63.880001,64.448502,64.448502,0
2017-05-22,64.448799,64.947998,64.410004,64.513199,64.513199,0
2017-05-29,64.500504,64.688004,64.220001,64.404999,64.404999,0
2017-06-05,64.405502,64.500000,64.167999,64.376999,64.376999,0
2017-06-12,64.376999,64.760002,64.019997,64.394997,64.394997,0
2017-06-19,64.454498,64.680000,64.339996,64.498001,64.498001,0
2017-06-26,64.495499,64.839996,64.389999,64.606796,64.606796,0
2017-07-03,64.610497,64.900002,64.500000,64.611702,64.611702,0
2017-07-10,64.615501,64.615501,64.227501,64.267303,64.267303,0
2017-07-17,64.416000,64.461098,64.254997,64.461098,64.461098,0
2017-07-24,64.377998,64.480003,64.050003,64.123497,64.123497,0
2017-07-31,64.105499,64.212997,63.563000,63.665100,63.665100,0
2017-08-07,63.665501,64.254997,63.612999,64.081001,64.081001,0
2017-08-14,64.130501,64.349998,63.849998,64.075897,64.075897,0
2017-08-21,64.085503,64.160004,63.869999,63.995499,63.995499,0
2017-08-28,63.998001,64.110001,63.770000,64.015503,64.015503,0
2017-09-04,64.017998,64.269997,63.770000,63.931000,63.931000,0
2017-09-11,63.778000,64.290001,63.775002,64.120201,64.120201,0
2017-09-18,64.100502,65.199997,64.000000,64.890999,64.890999,0
2017-09-25,64.788002,65.889999,64.730003,65.293297,65.293297,0
2017-10-02,65.300499,65.680000,64.949997,65.414200,65.414200,0
2017-10-09,65.390503,65.449997,64.650002,64.672997,64.672997,0
2017-10-16,64.690002,65.153000,64.665001,65.104103,65.104103,0
2017-10-23,65.032997,65.239998,64.599998,65.032997,65.032997,0
2017-10-30,64.873398,65.029999,64.389999,64.693398,64.693398,0
2017-11-06,64.693398,65.370003,64.559998,65.182999,65.182999,0
2017-11-13,65.160301,65.580002,64.680000,65.008003,65.008003,0
2017-11-20,64.904999,65.147003,64.537498,64.544998,64.544998,0
2017-11-27,64.544998,64.809998,64.269997,64.513000,64.513000,0
2017-12-04,64.509003,64.629997,64.220001,64.473000,64.473000,0
2017-12-11,64.473000,64.559998,63.990002,64.072998,64.072998,0
2017-12-18,64.072304,64.690002,63.919998,64.007797,64.007797,0
2017-12-25,64.007797,64.250000,63.790001,63.840801,63.840801,0
2018-01-01,63.840801,63.869999,63.209999,63.333000,63.333000,0
2018-01-08,63.264999,63.840000,63.230000,63.588501,63.588501,0
2018-01-15,63.588501,64.129997,63.330002,63.823002,63.823002,0
2018-01-22,63.832100,63.990002,63.400002,63.573101,63.573101,0
2018-01-29,63.570000,64.235001,63.490002,64.132500,64.132500,0
2018-02-05,64.132500,64.480003,63.980000,64.211304,64.211304,0
2018-02-12,64.211304,64.430000,63.813000,64.379997,64.379997,0
2018-02-19,64.379997,65.110001,64.242996,64.703003,64.703003,0
2018-02-26,64.889999,65.599998,64.629997,65.186699,65.186699,0
2018-03-05,65.186699,65.400002,64.794998,65.090401,65.090401,0
2018-03-12,64.964897,65.290001,64.669998,65.014397,65.014397,0
2018-03-19,65.065002,65.294998,64.924698,65.014999,65.014999,0
2018-03-26,64.980499,65.400002,64.680000,65.069801,65.069801,0
2018-04-02,65.108002,65.199997,64.820000,64.904503,64.904503,0
2018-04-09,64.920502,65.449997,64.805000,65.195602,65.195602,0
2018-04-16,65.245499,66.349998,65.209999,66.203003,66.203003,0
2018-04-23,66.200500,67.120003,66.139999,66.610001,66.610001,0
2018-04-30,66.610497,67.040001,66.199997,66.809998,66.809998,0
2018-05-07,66.813004,67.599998,66.750000,67.382202,67.382202,0
2018-05-14,67.350502,68.480003,67.190002,67.974998,67.974998,0
2018-05-21,67.983002,68.540001,67.660004,67.721703,67.721703,0
2018-05-28,67.723000,68.139999,66.919998,66.987999,66.987999,0
2018-06-04,66.987999,67.879997,66.790001,67.523003,67.523003,0
2018-06-11,67.520500,68.449997,67.309998,68.449997,68.449997,0
2018-06-18,68.053001,68.680000,67.690002,67.830002,67.830002,0
2018-06-25,67.860497,69.209999,67.849998,68.434998,68.434998,0
2018-07-02,68.450500,69.205002,68.370003,68.754997,68.754997,0
2018-07-09,68.795502,69.099998,68.250000,68.486702,68.486702,0
2018-07-16,68.492996,69.220001,68.250000,68.733002,68.733002,0
2018-07-23,68.733002,69.239998,68.529999,68.610001,68.610001,0
2018-07-30,68.595497,69.029999,68.209999,68.510002,68.510002,0
2018-08-06,68.535500,69.165001,68.309998,69.080002,69.080002,0
2018-08-13,68.883003,70.889999,68.879997,69.779999,69.779999,0
2018-08-20,70.093002,70.275002,69.528000,70.275002,70.275002,0
2018-08-27,69.962997,71.190002,69.709999,70.995003,70.995003,0
2018-09-03,70.998001,72.150002,70.709999,72.095001,72.095001,0
2018-09-10,71.782997,72.989998,71.500000,72.027496,72.027496,0
2018-09-17,71.873001,72.930000,71.699997,72.230003,72.230003,0
2018-09-24,72.233002,73.250000,72.230003,72.510002,72.510002,0
2018-10-01,72.500504,74.610001,72.500504,73.763000,73.763000,0
2018-10-08,73.763000,74.900002,73.510002,74.160004,74.160004,0
2018-10-15,73.602997,74.389999,73.220001,74.160004,74.160004,0
2018-10-22,73.367996,73.919998,72.589996,73.125000,73.125000,0
2018-10-29,73.125000,74.250000,72.432999,72.904999,72.904999,0
2018-11-05,72.904999,73.330002,72.099998,72.470001,72.470001,0
2018-11-12,72.470001,73.080002,71.723000,71.973000,71.973000,0
2018-11-19,71.775002,72.110001,70.339996,70.648003,70.648003,0
2018-11-26,70.669998,71.040001,69.580002,69.642998,69.642998,0
2018-12-03,69.760002,71.430000,69.759003,70.750000,70.750000,0
2018-12-10,71.364998,72.699997,70.852997,71.546997,71.546997,0
2018-12-17,71.910004,71.910500,69.650002,70.129997,70.129997,0
2018-12-24,70.139999,70.400002,69.629997,69.849998,69.849998,0
2018-12-31,69.922501,70.510002,69.430000,69.525002,69.525002,0
2019-01-07,69.525002,70.639999,69.080002,70.370003,70.370003,0
2019-01-14,70.370003,71.570000,70.269997,71.030197,71.030197,0
2019-01-21,71.230003,71.529999,70.884003,70.970001,70.970001,0
2019-01-28,70.974998,71.550003,70.839996,71.449997,71.449997,0
2019-02-04,71.451698,71.900002,71.019997,71.099998,71.099998,0
2019-02-11,71.150002,71.459999,70.389999,71.320000,71.320000,0
2019-02-18,71.320000,71.610001,70.930000,71.028000,71.028000,0
2019-02-25,71.027496,71.592499,70.688301,70.989998,70.989998,0
2019-03-04,70.989998,71.199997,69.775299,69.986900,69.986900,0
2019-03-11,69.986900,70.023499,68.915001,69.337303,69.337303,0
2019-03-18,68.953003,69.480003,68.350502,69.160004,69.160004,0
2019-03-25,69.160599,69.430000,68.634003,69.430000,69.430000,0
2019-04-01,69.430000,69.610001,68.377998,68.970398,68.970398,0
2019-04-08,69.160500,69.769997,68.830002,69.182999,69.182999,0
2019-04-15,69.182999,69.754997,68.924004,69.380997,69.380997,0
2019-04-22,69.388000,70.540001,69.360001,69.844299,69.844299,0
2019-04-29,69.843002,70.050003,69.062500,69.424400,69.424400,0
2019-05-06,69.087997,70.410004,69.087997,70.410004,70.410004,0
2019-05-13,70.008003,70.959999,69.915001,70.235001,70.235001,0
2019-05-20,70.273003,70.281502,69.260002,69.373001,69.373001,0
2019-05-27,69.373001,70.059998,69.309998,69.980003,69.980003,0
2019-06-03,69.570503,69.625000,68.905998,69.360001,69.360001,0
2019-06-10,69.348000,69.842003,69.120003,69.859001,69.859001,0
2019-06-17,69.825996,70.112503,69.331001,69.779999,69.779999,0
2019-06-24,69.608002,69.769997,68.869003,69.324997,69.324997,0
2019-07-01,68.940498,69.167503,68.389000,68.440002,68.440002,0
2019-07-08,68.443001,68.849998,68.202301,68.550301,68.550301,0
2019-07-15,68.550499,69.012497,68.301498,68.913597,68.913597,0
2019-07-22,68.852997,69.357498,68.816002,69.150497,69.150497,0
2019-07-29,68.870499,69.800003,68.660004,69.297203,69.297203,0
2019-08-05,69.693001,71.519997,69.657898,70.470901,70.470901,0
2019-08-12,70.917000,71.900002,70.739998,71.720001,71.720001,0
2019-08-19,71.148003,72.264999,71.035004,71.727097,71.727097,0
2019-08-26,71.504997,72.334999,71.370003,71.680199,71.680199,0
